1367904,17830,1264930.076720000011846,196417.285499999998137,35027,13,77651,DLRD,SW THISTLE ST AND DEAD END 1 ,0,"(47.52830269000003, -122.35327904899998)", ,NONE
1367905,18764,1289229.371199999935925,191359.616119999991497,38220,13,306253,SE,S PERRY ST AND DEAD END,0,"(47.51571257400008, -122.25456214799999)", ,NONE
1367906,16839,1269634.623540000058711,201497.635199999989709,34091,13,70255,GRDWM,1ST AV S BR SB AND POINT B,1,"(47.542480900000044, -122.33464134499997)", ,NONE
1367907,4877,1268519.422770000062883,255541.89022999998997,37368,13,232352,NW,NESBIT AVE N AND N 85TH ST,1,"(47.690554432000056, -122.34344915099996)", ,NONE
1367908,47243,1276960.738099999958649,206660.474500000011176,603090,13,82024,GRDWM-DLRD,CHIEF SEALTH TRL AND COLUMBIA DR S,0,"(47.557020117000036, -122.30538480499996)", ,
1367909,7357,1278306.38188000000082,246020.948139999993145,26065,13,15737,NE,NE BLAKELEY ST AND DEAD END,0,"(47.664977226000076, -122.30298007599998)", ,NONE
1367910,9364,1271829.684279999928549,238197.987239999987651,28296,13,30511,LKUN,FAIRVIEW AVE E AND E ROANOKE ST,0,"(47.64319264300008, -122.328642748)", ,NONE
1367911,4486,1283498.267710000043735,257219.581119999988005,37918,13,235719,NE,42ND AVE NE AND NE 92ND N ST,0,"(47.69594250400007, -122.28276943699996)", ,NONE
1367912,8530,1274234.37394000007771,242080.98654000001261,163771,13,23271,NE,EASTLAKE AVE NE AND DEAD END,0,"(47.65396351900006, -122.31919378099997)", ,NONE
1367913,13094,1276844.456759999971837,218570.441879999998491,30825,13,45865,SE,I90 EB OFF RP AND RAINIER AVE S,1,"(47.58965910900008, -122.30677910399999)", ,STATE
1367914,18059,1259465.829159999964759,195195.459449999994831,34939,13,76706,DLRD,34TH AVE SW AND SW TRENTON ST,3,"(47.52465573500007, -122.37529300999995)", ,NONE
1367915,11292,1281691.746370000066236,229599.404960000014398,29478,13,38745,CNTRL,35TH AVE E AND E JOHN ST,0,"(47.62014222400006, -122.28798401699999)", ,NONE
1367916,7343,1265740.958000000100583,246020.177070000005187,25662,13,13726,LKUN-NW,PHINNEY AVE N AND N 49TH ST,2,"(47.66430588900005, -122.35396450499996)", ,NONE
1367917,8210,1267321.145130000077188,243198.469290000008186,26979,13,22565,LKUN,AURORA AVE N AND N 41ST ST,1,"(47.65665712900005, -122.34732766299999)", ,NONE
1367918,9894,1265144.396329999901354,236221.521570000011707,28133,13,29735,MGNL-QA,1ST AVE N AND CROCKETT N ST,0,"(47.63741592500003, -122.35559849199996)", ,NONE
1367919,19189,1286672.757310000015423,189206.335859999991953,38310,13,306704,SE,55TH AVE S AND S RYAN ST,0,"(47.50968049100004, -122.26474412999994)", ,NONE
1367920,3344,1282518.895169999916106,263725.084350000019185,36815,13,228521,N,38TH AVE NE AND NE 117TH E ST,0,"(47.713723396000034, -122.28724475699994)", ,NONE
1367921,5282,1258678.568740000016987,253713.37489999999525,23887,13,2128,BLRD,21ST AVE NW AND NW 77TH ST,0,"(47.685006240000064, -122.38324847199999)", ,NONE
1367922,8197,1269191.906859999988228,243226.485169999999925,26836,13,22151,LKUN,ASHWORTH AVE N AND N 41ST ST,0,"(47.65683455800007, -122.33974041799996)", ,NONE
1367923,13242,1280838.925370000069961,217778.766230000008363,30834,13,46513,SE,33RD AVE S AND S MASSACHUSETTS ST,0,"(47.587697631000026, -122.29053390299998)", ,NONE
1367924,3335,1273797.179699999978766,263817.394879999978002,36466,13,226141,N-NW,6TH PL NE AND DEAD END,0,"(47.71351921100006, -122.32267406499994)", ,NONE
1367925,2886,1272328.643639999907464,267365.191110000014305,35969,13,220725,NW,1ST AVE NE AND NE 130TH ST,1,"(47.72316551600005, -122.32891834799995)", ,CITY
1367926,6941,1252198.38006000011228,247551.728559999988647,25067,13,10304,MGNL-QA,39TH AVE W AND W CRAMER ST,0,"(47.667756921000034, -122.40903957399996)", ,NONE
1367927,8626,1266654.149419999914244,241778.677159999992,27016,13,22712,LKUN,FREMONT AVE N AND N 38TH ST,2,"(47.65272954000005, -122.34992005699996)", ,NONE
1367928,13567,1260237.056809999980032,216152.26868999999715,31201,13,49852,SW,FAUNTLEROY AVE SW AND DEAD END 2 ,0,"(47.58213947100006, -122.37387001899998)", ,NONE
1367929,12632,1272879.926070000045002,221816.608919999998761,269699,13,44547,DWNTN,CANTON AL S AND S KING ST,0,"(47.59834755900005, -122.32309677299997)", ,NONE
1367930,5404,1283848.79621999990195,253165.194420000014361,24918,13,7537,NE,44TH AVE NE AND NE 77TH ST,0,"(47.68484753100006, -122.28103658899994)", ,NONE
1367931,12474,1270807.326510000042617,222780.49755999998888,30491,13,44522,DWNTN,2ND AVE S AND S WASHINGTON ST,0,"(47.60087925200003, -122.33157172899996)", ,NONE
1367932,10555,1278887.611710000084713,233344.083870000002207,29201,13,37116,E,E HIGHLAND DR AND DEAD END 3,0,"(47.630260486000054, -122.29964150099994)", ,NONE
1367933,7830,1284975.468099999940023,244547.639469999994617,27312,13,25111,NE,48TH AVE NE AND NE 45TH E ST,0,"(47.66128480200007, -122.27580751499994)", ,NONE
1367934,10424,1262127.338029999984428,233983.100069999985863,28687,13,34516,MGNL-QA,8TH AVE W AND W LEE ST,0,"(47.63111628100006, -122.36765273499998)", ,NONE
1367935,16598,1288001.2828800000716,202575.266949999990175,33742,13,67758,SE,HAMPTON RD S AND S VAN DYKE RD,0,"(47.54639262200004, -122.26037256299998)", ,NONE
1367936,15791,1277409.501239999895915,206248.977030000009108,33334,13,65539,GRDWM,BEACON WR AVE S AND S DAWSON ST,2,"(47.555915723000055, -122.30353585299997)", ,NONE
1367937,17777,1257831.808290000073612,196598.519419999996899,34682,13,75125,SW,39TH AVE SW AND SW THISTLE ST,3,"(47.52841149000005, -122.38201946199996)", ,NONE
1367938,3510,1280626.901820000028238,262474.112450000015087,36661,13,227316,N,31ST AVE NE AND NE 113TH ST,0,"(47.71019625400004, -122.29483238199998)", ,NONE
1367939,5591,1264517.566760000074282,252425.283250000007683,24081,13,3311,NW,2ND AVE NW AND NW 73RD ST,0,"(47.68179556000007, -122.35944381099995)", ,NONE
1367940,8128,1282948.783169999951497,243540.076209999999264,27418,13,25529,NE,41ST AVE NE AND NE 41ST ST,3,"(47.65841863800006, -122.28395332699995)", ,NONE
1367941,12112,1268999.079219999955967,225032.56771000000299,29649,13,39472,DWNTN,POST AL AND DEAD END,0,"(47.60695535600007, -122.33907832099999)", ,NONE
1367942,19645,1287930.111040000105277,186954.898550000012619,38284,13,306455,SE,59TH AVE S AND DEAD END 2 ,0,"(47.50357325300007, -122.25948865099997)", ,NONE
1367943,17269,1286233.679430000018328,199172.971389999991516,34649,13,74714,SE,SEWARD PARK AVE S AND S OTHELLO ST,2,"(47.53697679700008, -122.26727180799998)", ,NONE
1367944,6508,1256213.392680000048131,249033.286320000013802,25209,13,11515,BLRD,28TH AVE NW AND NW BRYGGER PL,0,"(47.672041947000025, -122.39286970999996)", ,NONE
1367945,4479,1277718.753340000053868,257260.915899999992689,37745,13,234720,N,NE 92ND ST AND DEAD END 2,0,"(47.69575498300003, -122.30623741799997)", ,NONE
1367946,8010,1267490.318889999995008,243931.112369999988005,26959,13,22543,LKUN,WINSLOW PL N AND N MOTOR PL,0,"(47.65867439300007, -122.34669980299998)", ,NONE
1367947,14406,1274269.191989999962971,212241.65901999999187,32243,13,57115,GRDWM,HAHN PL S AND DEAD END,0,"(47.57217638600008, -122.31671894799996)", ,NONE
1367948,4095,1277345.987900000065565,259077.416380000009667,37727,13,234551,N,19TH AVE NE AND DEAD END,0,"(47.70071440300006, -122.30789216399995)", ,NONE
1367949,16313,1256714.041119999950752,203947.062659999995958,32825,13,61331,SW,CALIFORNIA AVE SW AND SW RAYMOND ST,2,"(47.54849160300006, -122.38714342899999)", ,NONE
1367950,14501,1260953.350180000066757,212113.67770999998902,32124,13,55661,SW,SPOKANE TURN RD AND SW AVALON WAY,2,"(47.57110919000007, -122.37064141199994)", ,NONE
1367951,14427,1281419.387709999922663,212207.529100000014296,32642,13,59519,SE,36TH AVE S AND S HINDS ST,0,"(47.57245696900003, -122.28775547199996)", ,NONE
1367952,4843,1262395.178539999993518,255696.303550000011455,37272,13,231748,BLRD,9TH AVE NW AND NW 85TH ST,1,"(47.69064551900004, -122.36832305399997)", ,NONE
1367953,4462,1258125.924129999941215,257352.106679999997141,36950,13,230315,BLRD,NW 91ST ST AND DEAD END 1,0,"(47.69494919600004, -122.38578967899997)", ,NONE
1367954,5779,1260381.447720000054687,251682.413239999994403,24175,13,3725,BLRD,MARY AVE NW AND NW 70TH W ST,0,"(47.67953331800004, -122.37617108399996)", ,NONE
1367955,8509,1267478.488110000034794,242273.668269999994664,27006,13,22702,LKUN,WINSLOW PL N AND N 39TH ST,0,"(47.654130774000066, -122.34661555599996)", ,NONE
1367956,7567,1271007.759670000057667,245304.250800000008894,25875,13,14731,LKUN,BAGLEY AVE N AND N 46TH ST,0,"(47.662626843000055, -122.33253790199996)", ,NONE
1367957,5437,1259993.289510000031441,253038.030259999999544,23896,13,2302,BLRD,16TH AVE NW AND NW 75TH ST,0,"(47.683227628000054, -122.37785691599998)", ,NONE
1367958,3868,1259667.620899999979883,260206.60396999999648,36890,13,230116,BLRD,BAYARD AVE NW AND RADFORD AVE NW,0,"(47.702858251000066, -122.37976354999995)", ,NONE
1367959,10843,1266073.315119999926537,231833.071010000014212,28885,13,35578,MGNL-QA,3RD AVE N AND ROY ST,1,"(47.62543769000007, -122.35148024999995)", ,CITY
1367960,5719,1273518.268720000050962,251915.247800000011921,24456,13,5334,NW,5TH AVE NE AND NE 72ND ST,2,"(47.680881010000064, -122.32287107999997)", ,NONE
1367961,19529,1285303.086399999912828,187486.910579999996116,336131,13,306855,SE,51ST AVE S AND S HAZEL ST,3,"(47.50489754900008, -122.27015527699996)", ,NONE
1367962,6953,1270939.709999999962747,247513.9250400000019,25499,13,13301,LKUN-NW,KEYSTONE PL N AND N 55TH ST,3,"(47.66867984800007, -122.33298873599995)", ,NONE
1367963,13330,1276484.493620000081137,217367.671440000005532,31537,13,52527,GRDWM,19TH AVE S AND S HOLGATE ST,0,"(47.58634342800008, -122.30814416299995)", ,NONE
1367964,4975,1263615.316009999951348,255111.43672999998671,24047,13,3105,NW,6TH AVE NW AND NW 83RD ST,0,"(47.68910904100005, -122.36332267499995)", ,NONE
1367965,16403,1270922.958129999926314,203504.690819999988889,33190,13,64734,GRDWM,4TH AVE S AND S FRONT ST,1,"(47.54805096600006, -122.32958413899996)", ,NONE
1367966,7078,1279171.412539999932051,247105.46987000000081,25937,13,15312,NE,26TH AVE NE AND NE 54TH ST,0,"(47.66799511800008, -122.29955399899995)", ,NONE
1367967,7997,1271854.238769999938086,244004.049330000008922,27204,13,23526,LKUN,EASTERN AVE N AND N 43RD ST,0,"(47.659108186000026, -122.32900088599996)", ,NONE
1367968,3002,1264418.78379000001587,266232.655810000025667,35645,13,218338,NW,3RD AVE NW AND NW 125TH ST,2,"(47.71963538400007, -122.36095735399999)", ,NONE
1367969,11420,1270267.156530000036582,228983.091610000003129,29524,13,39121,DWNTN,BOREN AVE AND FAIRVIEW AVE,1,"(47.61785151700008, -122.33425109899997)", ,CITY
1367970,14388,1283135.189049999928102,212254.993550000013784,32682,13,59660,SE,LAKE WASHINGTON BLVD S AND S HORTON ST,3,"(47.57267575100008, -122.28080942799994)", ,NONE
1367971,10352,1268546.993969999952242,234278.189480000000913,28751,13,35253,MGNL-QA,GALER ST AND DEAD END 6,0,"(47.632272998000076, -122.34164516599998)", ,NONE
1367972,13059,1273453.342519999947399,218745.915030000003753,491147,13,44460,GRDWM,I5 NB COLLECTOR AND I5 NB - I90 EB ON RP,5,"(47.58996125900006, -122.320532577)", ,NONE
1367973,17858,1281400.943419999908656,196321.098620000004303,334404,13,80518,GRDWM,36TH AVE S AND DEAD END 5,0,"(47.52891126900005, -122.28661489499996)", ,NONE
1367974,16093,1273494.186549999983981,204991.548039999994216,490923,13,64450,GRDWM,CORSON AV S OFF RP AND I5 CORSON AV S OFF RP,5,"(47.55226298000008, -122.31929088799995)", ,NONE
1367975,17861,1267798.825519999954849,196312.580989999987651,334466,13,77260,DLRD,5TH AVE SW AND DEAD END 1 ,0,"(47.52817042800007, -122.34166121599998)", ,NONE
1367976,3579,1271888.041780000086874,261934.028989999991609,492930,13,226862,NW,I5 SB COLLECTOR AND I5 SB CORLISS AV OFF RP,5,"(47.708255431000055, -122.33027891599994)", ,NONE
1367977,4454,1268276.807730000000447,257399.648959999991348,37338,13,232322,NW,AURORA AVE N AND N 92ND ST,1,"(47.69563340600007, -122.34458217299999)", ,NONE
1367978,14224,1276052.010299999965355,212890.362250000005588,32517,13,58508,GRDWM,ALAMO PL S AND S HORTON ST,0,"(47.57404844900003, -122.30954833999999)", ,NONE
1367979,17959,1256305.022499999962747,195758.779520000010962,34791,13,75528,SW,TILLICUM RD SW AND SW DONOVAN ST,0,"(47.52602542400007, -122.38812947599996)", ,NONE
1367980,10526,1265469.272360000060871,233423.763360000011744,28847,13,35539,MGNL-QA,HIGHLAND DR AND WARREN AVE N,0,"(47.629765011000075, -122.35405676499994)", ,NONE
1367981,18175,1287592.698689999990165,194567.453310000011697,35437,13,81544,SE,ISLAND DR S AND DEAD END S,0,"(47.524422267000034, -122.26142500199995)", ,NONE
1367982,18885,1285395.388229999924079,190895.041659999988042,38294,13,306511,SE,51ST AVE S AND S BOND ST,2,"(47.51424400800005, -122.27003931099995)", ,NONE
1367983,13589,1278094.460990000050515,216030.625429999985499,31454,13,52166,SE,RAINIER AVE S AND S COLLEGE S ST,1,"(47.58276298800007, -122.30151810599995)", ,NONE
1367984,7696,1267517.878319999901578,244921.937839999998687,26921,13,22503,LKUN,GREEN LAKE WAY N AND N 45TH ST,1,"(47.66139168700005, -122.34666705199999)", ,NONE
1367985,18384,1273253.076020000036806,193460.704380000010133,35142,13,78451,GRDWM,S BARTON ST AND DEAD END 4 ,0,"(47.52064439700007, -122.31936547599997)", ,NONE
1367986,5960,1258104.609059999929741,251060.187319999997271,23934,13,2340,BLRD,23RD AVE NW AND NW 67TH ST,0,"(47.677702338000074, -122.38536098199995)", ,NONE
1367987,15980,1270968.973359999945387,205455.060360000003129,33170,13,64707,GRDWM,4TH AVE S AND S LUCILE ST,1,"(47.55339933000005, -122.32955138499995)", ,CITY
1367988,3543,1267001.136429999954998,262191.935419999994338,36402,13,225714,NW,FREMONT AVE N AND N 110TH ST,0,"(47.70870002500004, -122.35014482999998)", ,NONE
1367989,6077,1282833.505339999916032,250540.403120000002673,24966,13,7748,NE,40TH AVE NE AND NE 68TH ST,3,"(47.67760055700006, -122.28495680399999)", ,NONE
1367990,5840,1280034.051900000078604,251526.665650000009919,24673,13,6326,NE,29TH AVE NE AND NE 72ND ST,0,"(47.680158567000035, -122.29639468099998)", ,NONE
1367991,11947,1272730.977840000065044,225998.592919999995502,29921,13,40718,E,MADISON ST AND MINOR AVE,1,"(47.60980237000007, -122.32402867699994)", ,CITY
1367992,5491,1272198.200119999935851,252801.796789999993052,24568,13,5705,NW,1ST AVE NE AND WOODLAWN N AVE NE,3,"(47.68324084300008, -122.32829887099996)", ,NONE
1367993,10501,1283066.065979999955744,233521.729699999996228,29418,13,38521,E,39TH AVE E AND E LEE ST,0,"(47.630964403000064, -122.28271190999999)", ,NONE
1367994,5775,1259441.461540000047535,251696.948410000011791,23925,13,2331,BLRD,18TH AVE NW AND NW 70TH ST,0,"(47.67952143500003, -122.37998732699998)", ,NONE
1367995,6306,1266446.575919999973848,249758.48900999999023,25590,13,13514,NW,EVANSTON AVE N AND N 63RD ST,0,"(47.67459060600004, -122.35140072899998)", ,NONE
1367996,7096,1269575.386930000036955,247008.427439999999478,25512,13,13314,LKUN-NW,WOODLAWN AVE N AND N 53RD ST,0,"(47.66722128200007, -122.33848479999995)", ,NONE
1367997,17447,1266910.270509999943897,198367.914879999996629,34156,13,70732,DLRD,SW HOLDEN ST AND DEAD END 1 ,0,"(47.53375622300007, -122.34542054499997)", ,NONE
1367998,9470,1265453.968170000007376,237835.554219999990892,28077,13,29546,MGNL-QA,QUEEN ANNE DR AND WARREN AVE N,2,"(47.641856691000044, -122.35447245999995)", ,NONE
1367999,2908,1279319.747130000032485,267145.103300000017043,36058,13,221329,N,26TH AVE NE AND NE 130TH ST,0,"(47.72293117400005, -122.30050257299996)", ,NONE
1368000,15464,1262779.242279999889433,207760.061580000008689,32927,13,62106,DLRD,DELRIDGE WAY SW AND SW EDMUNDS ST,1,"(47.55927589400005, -122.36289567099999)", ,NONE
1368001,10145,1274398.322739999974146,235169.178530000004685,28273,13,30354,E,11TH AVE E AND E BLAINE ST,0,"(47.63502708900006, -122.31798768899995)", ,NONE
1368002,14765,1273348.802870000014082,211293.330060000007506,491002,13,57264,GRDWM,I5 SB AND W SEATTLE BR - I5 SB RP,5,"(47.56952834100008, -122.32037259499998)", ,NONE
1368003,16547,1276979.105849999934435,202818.1397799999977,33398,13,65763,GRDWM,22ND AVE S AND S GRAHAM ST,2,"(47.546489277000035, -122.30501286699996)", ,NONE
1368004,12119,1272211.126840000040829,224979.813020000001416,29943,13,40741,E,9TH AVE AND COLUMBIA ST,2,"(47.60698229700006, -122.326055656)", ,NONE
1368005,12185,1269094.48683000006713,224557.03593000001274,29618,13,39355,DWNTN,SENECA ST AND WESTERN AVE,2,"(47.60565705700003, -122.33865392799999)", ,NONE
1368006,3968,1283162.100030000088736,259670.134720000001835,37874,13,235516,N,41ST AVE NE AND 43RD PL NE,0,"(47.70264209100003, -122.28432189399996)", ,NONE
1368007,16260,1277116.728379999985918,204261.882500000006985,33407,13,65852,GRDWM,S MEAD ST AND DEAD END 2,0,"(47.55045377600004, -122.30456747499994)", ,NONE
1368008,3444,1271970.188079999992624,263033.936579999979585,36579,13,226712,NW,SUNNYSIDE AVE N AND DEAD END 3,0,"(47.711274615000036, -122.33003220699999)", ,NONE
1368009,10240,1276393.019959999946877,234798.025889999989886,28464,13,31765,E,17TH AVE E AND E GARFIELD ST,0,"(47.63411497000004, -122.309869849)", ,NONE
1368010,10591,1268692.270899999886751,233173.02058000001125,28726,13,35119,MGNL-QA,8TH AVE N AND WESTLAKE S AVE N,1,"(47.62925157600006, -122.34096826499996)", ,NONE
1368011,11683,1273891.145010000094771,227538.657180000009248,29746,13,40121,E,10TH AVE AND E PIKE ST,2,"(47.61408516200004, -122.31944678199994)", ,NONE
1368012,4007,1278827.69491000007838,259544.571579999988899,37617,13,234110,N,FISCHER PL NE AND LAKE CITY WAY NE,1,"(47.70207253600006, -122.30191209099996)", ,NONE
1368013,8183,1265438.643239999888465,243244.698540000012144,26995,13,22582,LKUN,N 41ST ST AND DEAD END 1,0,"(47.65668206000004, -122.35496844099998)", ,NONE
1368014,18663,1257402.826020000036806,191942.508919999992941,37967,13,300108,SW,40TH AVE SW AND SW 98TH ST,0,"(47.51562598600003, -122.38337592699997)", ,NONE
1368015,17730,1255753.544740000041202,196910.589819999993779,34780,13,75517,SW,45TH AVE SW AND SW ROSE ST,0,"(47.529151891000026, -122.39045544599998)", ,NONE
1368016,3971,1262702.436139999888837,259656.644029999995837,37209,13,231524,BLRD,DIBBLE AVE NW AND NW 100TH ST,3,"(47.70151735600007, -122.36739626199994)", ,NONE
1368017,6428,1261519.780139999929816,249306.924469999998109,25391,13,12514,BLRD,11TH AVE NW AND NW 61ST ST,0,"(47.673084722000056, -122.37135828999999)", ,NONE
1368018,17990,1282115.435069999890402,195589.340800000005402,35340,13,80526,GRDWM,39TH AVE S AND S SULLIVAN ST,0,"(47.52694246800007, -122.28366752899996)", ,NONE
1368019,4415,1259349.815849999897182,257539.286200000002282,36946,13,230311,BLRD,NW 92ND ST AND DEAD END 1,0,"(47.69552981500004, -122.38083616399996)", ,NONE
1368020,6286,1262177.442349999910221,249824.631480000010924,25378,13,12501,BLRD,9TH AVE NW AND NW 63RD ST,0,"(47.674539724000056, -122.36873132699998)", ,NONE
1368021,9663,1266370.607920000096783,237119.932579999993322,28103,13,29577,MGNL-QA,MCGRAW ST AND NOB HILL AVE N,0,"(47.63994481200007, -122.35069758999998)", ,NONE
1368022,8977,1266662.743090000003576,240023.485350000002654,27049,13,22745,LKUN,FREMONT AVE N AND FREMONT BR,1,"(47.64791910400004, -122.34974487899996)", ,NONE
1368023,46337,1272944.378929999889806,260054.605500000005122,504366,13,233664,N,3RD AVE NE AND NE 103RD ST,2,"(47.70316024400006, -122.32584116399994)", ,CITY
1368024,47049,1276619.157559999963269,219255.537810000008903,519886,13,45877,CNTRL,MTS DEARBORN CONNCTR TRL AND MTS N RAINIER CONNCT TRL,0,"(47.59152512000003, -122.30774513699998)", ,NONE
1368025,6885,1273727.213109999895096,247696.912559999997029,491863,13,14262,NE,I5 NB AND NE 50TH ST ON RP,5,"(47.66932975800006, -122.32169184399999)", ,NONE
1368026,9230,1273368.219190000090748,238716.072099999990314,491740,13,30259,NE,I5 NB AND SR520 WB I5 NB RP,5,"(47.644694479000066, -122.32244333799997)", ,NONE
1368027,7318,1273687.97292000008747,246104.87210999999661,491824,13,14412,NE,I5 NB AND NE 45TH ST ON RP,5,"(47.664963939000074, -122.32172611399994)", ,NONE
1368028,46346,1261414.634539999999106,200665.236100000009174,351090,13,69650,DLRD,27TH AVE SW AND SW SYLVAN HEIGHTS DR,0,"(47.53975487100007, -122.36784841199994)", ,NONE
1368029,46588,1265852.914989999961108,212225.482380000001285,493205,13,56667,GRDWM,SW SPOKANE NR ST AND SW SPOKANE SR ST,0,"(47.571682216000056, -122.35080606499997)", ,NONE
1368030,46564,1281387.174970000050962,203926.54425999999512,33626,13,66724,SE,M L KING JR ER WAY S AND S JUNEAU ST,1,"(47.54975710300005, -122.28725218799997)", ,NONE
1368031,15089,1269962.4671199999284,209777.201289999997243,32399,13,57863,GRDWM,1ST AVE S AND DEAD END,0,"(47.56519247300008, -122.33396786299994)", ,NONE
1368032,17307,1266100.250669999979436,199019.388290000002598,339834,13,70856,DLRD,SW WEBSTER ST AND DEAD END 1 ,0,"(47.53549820900008, -122.34875087599994)", ,NONE
1368033,19491,1288808.927039999980479,187744.302200000005541,38259,13,306340,SE,62ND AVE S AND DEAD END,0,"(47.505781617000025, -122.25599282299999)", ,NONE
1368034,3277,1264065.344040000112727,264251.578819999995176,36227,13,224120,NW,4TH AVE NW AND NW 117TH ST,0,"(47.714186134000045, -122.36223306499994)", ,NONE
1368035,5331,1271047.195700000040233,253502.64645999998902,24246,13,4134,NW,MERIDIAN AVE N AND N 77TH ST,0,"(47.685100455000054, -122.33302620699999)", ,NONE
1368036,11629,1267645.022249999921769,227886.30749000000651,29689,13,39544,DWNTN,3RD AVE AND BELL ST,2,"(47.61470458600007, -122.34479351999994)", ,CITY
1368037,3187,1264403.566640000091866,264906.236359999980778,36220,13,224113,NW,3RD AVE NW AND NW 120TH ST,2,"(47.71599892200004, -122.36091220499998)", ,NONE
1368038,9189,1260303.925539999967441,239001.427620000002207,27918,13,28574,MGNL-QA,W ARMOUR ST AND DEAD END 1,0,"(47.64477130500006, -122.37545423199998)", ,NONE
1368039,4530,1285447.032129999948665,257042.471610000007786,37852,13,235362,NE,49TH AVE NE AND DEAD END 5,0,"(47.695557389000044, -122.27484394199996)", ,NONE
1368040,5593,1264877.893930000020191,252419.47998999999254,24079,13,3309,NW,1ST AVE NW AND NW 73RD ST,0,"(47.68179923200006, -122.35798083699996)", ,NONE
1368041,15043,1254272.635680000064895,209951.118480000004638,31982,13,54715,SW,51ST AVE SW AND SW GENESEE ST,3,"(47.56481271400003, -122.39752134599996)", ,NONE
1368042,9207,1265211.488810000009835,238872.848040000011679,28065,13,29523,MGNL-QA,1ST AVE N AND NEWELL N ST,0,"(47.64468672000004, -122.35553911199997)", ,NONE
1368043,13834,1253809.318429999984801,214623.596430000005057,30962,13,47372,SW,SW STEVENS ST AND DEAD END 2 ,0,"(47.57759378800006, -122.39978283799996)", ,NONE
1368044,16140,1258077.239079999970272,204737.936770000000251,32819,13,61325,SW,39TH AVE SW AND FAUNTLEROY S WAY SW,1,"(47.55073465600003, -122.38168905699996)", ,NONE
1368045,9793,1255627.74839000008069,236669.344169999996666,27693,13,27716,MGNL-QA,29TH AVE W AND W BOSTON ST,0,"(47.63812078900003, -122.39422847899999)", ,NONE
1368046,17383,1282997.923650000011548,198589.423489999986487,34487,13,73342,SE,RENTON AVE S AND S WEBSTER W ST,2,"(47.53521125300006, -122.28032453599997)", ,NONE
1368047,11684,1274213.232439999934286,227535.821469999995315,29747,13,40122,E,11TH AVE AND E PIKE ST,2,"(47.61409443200006, -122.31814094999999)", ,NONE
1368048,6147,1264719.463980000000447,250306.113459999993211,25241,13,12103,NW,SYCAMORE AVE NW AND NW 65TH ST,3,"(47.675998004000064, -122.35845386099999)", ,NONE
1368049,18280,1281854.649149999953806,194014.733689999993658,269428,13,80857,GRDWM,38TH AVE S AND BEACON ER S AVE S,3,"(47.52261298500008, -122.28460270699998)", ,NONE
1368050,16544,1285654.982719999970868,202834.230149999988498,33537,13,66351,SE,51ST AVE S AND S BATEMAN ST,0,"(47.54698277600005, -122.26989083299998)", ,NONE
1368051,10607,1283885.212989999912679,233058.808480000006966,29403,13,38110,E,42ND AVE E AND E HIGHLAND DR,0,"(47.62973777800005, -122.27935503799995)", ,NONE
1368052,18504,1283870.653249999973923,192677.09375,35315,13,80455,SE,45TH AVE S AND S FLETCHER ST,0,"(47.51905042900006, -122.27634339999997)", ,NONE
1368053,16917,1280301.171259999973699,201086.227329999994254,34543,13,73652,GRDWM,32ND AVE S AND S HOLLY PL,0,"(47.541915465000045, -122.29143109199998)", ,NONE
1368054,3770,1274275.592759999912232,260677.42048000000068,36525,13,226361,N,8TH AVE NE AND NE 105TH ST,0,"(47.70493800700007, -122.32048459499998)", ,NONE
1368055,9021,1269369.787699999986216,239738.565029999997932,26913,13,22360,LKUN,WOODLAWN AVE N AND N NORTHLAKE PL,0,"(47.64728384500006, -122.33874193499997)", ,NONE
1368056,5879,1254902.216740000061691,251308.35065000000759,24020,13,2728,BLRD,32ND AVE NW AND NW 68TH N ST,3,"(47.67820474600006, -122.39837827699995)", ,NONE
1368057,4290,1255649.744930000044405,258188.356540000007953,37022,13,230706,BLRD,NW 94TH ST AND DEAD END 3,0,"(47.69710391000007, -122.39591146199996)", ,NONE
1368058,16633,1287170.733890000032261,202467.596679999987828,33740,13,67756,SE,WILSON AVE S AND S GRAHAM ST,2,"(47.54605522700007, -122.26372683699998)", ,NONE
1368059,12064,1270912.497969999909401,225277.856150000006892,29934,13,40731,DWNTN,6TH AVE AND SPRING ST,1,"(47.60773005000004, -122.33134254699996)", ,STATE
1368060,11345,1265655.260199999902397,229261.345180000003893,29719,13,39657,DWNTN,2ND WR AVE AND EAGLE ST,0,"(47.61836608600004, -122.35296930499999)", ,NONE
1368061,12521,1270800.963890000013635,222474.822550000011688,30504,13,44536,DWNTN,2ND AVE S AND S MAIN ST,2,"(47.600041066000074, -122.33157339399997)", ,NONE
1368062,11335,1267531.562290000030771,229296.014239999989513,29650,13,39501,DWNTN,DENNY WAY AND VINE ST,1,"(47.61856242600004, -122.34536573199995)", ,NONE
1368063,11058,1275388.671540000010282,230799.624099999986356,29012,13,36324,E,MALDEN AVE E AND E REPUBLICAN ST,0,"(47.62310252800006, -122.31363071399994)", ,NONE
1368064,7459,1264833.688619999913499,245648.512430000002496,25357,13,12358,LKUN-NW,1ST AVE NW AND NW MARKET ST,1,"(47.66323797200005, -122.35761584699998)", ,NONE
1368065,17330,1263220.003109999932349,198856.724610000004759,34001,13,69452,DLRD,21ST AVE SW AND 21ST AVE SW TURN RD,0,"(47.53489627700003, -122.36039542399999)", ,NONE
